customer_id,age,tenure,monthly_charges,total_charges,num_logins_last_30d,support_tickets_last_12m,churn,avg_charge_per_month,inactive_flag,contract_type_yearly,payment_method_boleto,payment_method_credit_card,gender_M
2258,51,32,128.6899646762934,4203.998317755332,23,3,0,131.37494742985413,0,1,0,0,0
2259,25,3,61.47356528764202,192.9951545344024,43,7,1,64.33171817813412,0,0,1,0,1
2260,27,7,86.70311303821637,704.1953886732443,21,9,1,100.5993412390349,0,0,1,0,0
2261,28,7,182.37856341897944,1304.687063935977,11,8,1,186.38386627656814,0,0,0,1,1
2262,23,17,55.65345435725752,1017.3790201890016,11,8,0,59.84582471700009,0,1,1,0,0
2263,57,20,160.50045040974305,3199.5690978737152,46,3,0,159.97845489368575,0,0,1,0,1
2264,68,38,93.79152619271484,3581.353147797681,27,3,0,94.24613546836002,0,1,0,0,0
2265,44,19,117.89597045637456,2300.9556181220646,28,8,0,121.10292726958235,0,0,0,1,1
2266,49,43,129.65081478674128,5620.233033259078,29,3,0,130.70309379672275,0,0,0,0,1
2267,58,18,87.51220359608016,1601.7693286386711,11,2,0,88.98718492437062,0,0,1,0,0
2268,39,16,147.79406644964942,2348.308321555004,20,8,0,146.76927009718776,0,0,0,1,0
2269,42,17,154.01633271468145,2610.3388314592485,47,4,0,153.54934302701463,0,0,0,0,1
2270,48,20,62.75892195061626,1312.0615365924932,7,0,0,65.60307682962465,0,0,0,0,0
2271,33,50,106.08906137771308,5371.748631322261,47,8,0,107.43497262644522,0,0,0,1,1
2272,21,15,161.65659518094373,2395.205791250172,13,2,0,159.68038608334479,0,0,0,0,1
2273,47,17,158.24563397616978,2652.987828877138,14,3,0,156.0581075810081,0,0,0,1,1
2274,60,57,131.69050158578585,7461.151900976283,0,5,1,130.89740177151373,1,0,0,1,1
2275,21,39,166.65121698020212,6540.882493014391,33,2,0,167.71493571831772,0,0,0,0,1
2276,29,12,66.14673395597649,747.2870563685918,15,8,0,62.27392136404932,0,0,1,0,1
2277,31,52,67.7316901766795,3562.9280594884217,22,6,1,68.51784729785426,0,0,1,0,1
2278,59,11,148.6233950444517,1662.1418626450195,29,5,0,151.10380569500177,0,0,0,0,1
2279,44,10,154.00008018426934,1512.7462096244044,31,2,1,151.27462096244045,0,0,1,0,1
2280,45,27,172.17902829816057,4727.026729742898,47,4,1,175.07506406455178,0,0,0,1,0
2281,51,41,77.15553166598856,3090.2638529004694,27,2,0,75.3722890951334,0,0,0,0,0
2282,32,12,127.51574891466578,1613.1656169639173,8,9,0,134.43046808032645,0,0,0,0,1
2283,55,45,149.12469457033737,6726.555548877456,35,7,0,149.4790121972768,0,1,0,1,1
2284,19,10,83.55493607435227,731.8760429105881,2,1,1,73.18760429105882,0,1,0,0,0
2285,23,47,127.5391798390986,6073.935434228715,42,5,0,129.23266881337693,0,0,1,0,0
2286,60,6,145.7667536585894,923.2111471625358,14,7,1,153.8685245270893,0,0,0,1,0
2287,52,28,82.16742672165205,2279.2773640356054,36,5,0,81.40276300127162,0,0,0,0,0
2288,27,38,106.3345115375212,3992.475410163736,7,1,0,105.0651423727299,0,0,0,1,0
2289,40,16,82.4508215203562,1240.75980713378,20,1,0,77.54748794586125,0,1,0,0,0
2290,20,37,185.4414356642898,6982.105427669242,34,7,1,188.7055520991687,0,0,0,1,1
2291,52,41,85.51983228949877,3460.144030161357,31,5,0,84.39375683320382,0,0,0,0,1
2292,57,39,68.12519389786955,2593.703133916866,0,5,1,66.50520856197093,1,1,0,0,1
2293,32,24,55.273296729071554,1339.955077715225,1,2,0,55.831461571467706,0,1,1,0,1
2294,36,46,56.743020861702526,2528.28428630026,49,2,0,54.962701876092616,0,0,0,0,0
2295,30,44,78.73793524502254,3415.391730858764,26,4,0,77.62253933769918,0,1,0,1,0
2296,38,20,141.23127669604284,2874.3739936288803,42,5,0,143.718699681444,0,1,0,1,0
2297,32,44,52.6474811766684,2339.6997015143784,3,4,0,53.17499321623587,0,1,0,0,1
2298,30,55,93.01158871357208,5096.318881259495,24,8,1,92.66034329562719,0,0,1,0,1
2299,40,49,58.7250336984949,2878.441984872819,28,1,0,58.743713976996304,0,1,1,0,1
2300,62,44,110.54881554487514,4842.024357464506,46,4,0,110.0460081241933,0,0,1,0,0
2301,57,46,57.28651067447864,2632.0796005575653,35,2,0,57.21912175125142,0,0,0,0,1
2302,33,48,141.1312664931242,6736.210222541979,31,0,0,140.33771296962456,0,0,0,0,1
2303,67,18,153.26363982785227,2729.7335509249697,14,4,0,151.6518639402761,0,0,1,0,0
2304,28,43,159.70063244656453,6836.5932883250025,49,0,0,158.99054158895353,0,0,1,0,0
2305,65,12,83.65150979693826,967.5250749704712,16,3,0,80.6270895808726,0,0,0,0,0
2306,34,22,180.2750242942615,4018.246084294577,13,6,0,182.64754928611714,0,0,0,0,1
2307,46,56,153.54322509963896,8636.926475180435,36,3,0,154.23082991393633,0,1,0,1,1
2308,28,17,58.49753289497306,947.8398957949946,49,6,0,55.75528798794086,0,0,0,1,1
2309,57,50,116.11500630521408,5746.030625633574,42,2,0,114.92061251267148,0,0,0,0,1
2310,34,25,165.16347400587216,4121.223017990274,9,4,0,164.84892071961093,0,1,0,0,0
2311,63,13,96.63408900803446,1364.0075370189254,40,8,0,104.92365669376349,0,0,0,0,1
2312,22,6,107.23381608608972,592.0176363317108,17,2,1,98.66960605528514,0,1,0,1,1
2313,44,33,144.44057409448143,4758.477725632685,11,5,1,144.19629471614198,0,0,0,1,0
2314,26,27,58.32213201738467,1579.133585155269,46,7,0,58.486429079824774,0,0,0,0,1
2315,64,31,195.0402560761876,6040.815829659558,47,3,0,194.86502676321157,0,0,1,0,1
2316,39,3,76.17215159145918,205.60596106340316,18,3,1,68.53532035446771,0,0,1,0,1
2317,53,16,54.00079994693905,921.7667977609524,1,6,1,57.610424860059524,0,0,0,1,1
2318,63,1,50.79844730606304,73.52137845323574,10,0,0,73.52137845323574,0,0,0,0,1
2319,45,18,109.93315624990936,2021.0870786856224,27,2,0,112.28261548253458,0,0,0,0,0
2320,20,55,182.63800482130665,10074.559262655182,2,4,1,183.17380477554877,0,0,0,1,0
2321,29,9,172.96431188268934,1601.3762230345037,11,2,0,177.9306914482782,0,0,0,0,1
2322,29,41,186.80686973745424,7738.301950884328,7,5,1,188.73907197278848,0,0,0,1,1
2323,65,1,130.06734789933483,196.61954623875155,47,6,1,196.61954623875155,0,1,0,0,1
2324,65,34,117.31193508127464,4104.845990743134,17,9,0,120.7307644336216,0,1,1,0,0
2325,42,55,107.87914641601918,5994.220116951415,19,6,0,108.98582030820754,0,0,1,0,0
2326,64,21,56.96271136869588,1162.744599916238,21,5,0,55.36879047220181,0,1,0,1,0
2327,30,12,186.42818844577303,2279.503863439568,0,7,1,189.95865528663066,1,1,0,0,1
2328,53,34,124.42641384270912,4266.01982960134,27,2,1,125.47117145886293,0,0,1,0,1
2329,38,17,118.26011465772652,2106.4366944429603,45,4,1,123.9080408495859,0,0,1,0,1
2330,30,53,127.2751230521176,6697.223595928418,40,8,1,126.36270935713996,0,0,0,1,1
2331,31,51,169.12317771713006,8653.17961764328,12,1,0,169.67018858124078,0,1,0,0,1
2332,39,39,83.67066289738459,3229.102335759651,0,2,1,82.797495788709,1,0,1,0,0
2333,35,38,156.4851018492385,5972.06112547607,38,2,1,157.15950330200184,0,0,1,0,1
2334,28,36,156.61546112810493,5627.419267381792,42,9,0,156.31720187171646,0,1,0,1,0
2335,35,44,177.43291733872744,7831.021803113552,46,3,0,177.97776825258072,0,0,0,1,0
2336,24,28,51.302539769580505,1365.9542042441828,28,3,0,48.78407872300653,0,0,0,1,0
2337,68,58,75.55933148526981,4422.102550223444,23,8,0,76.24314741764559,0,0,1,0,1
2338,37,21,120.65702780671332,2544.100559700285,37,9,0,121.14764570001357,0,1,0,1,0
2339,23,1,177.58105811922178,185.19070220781705,34,0,1,185.19070220781705,0,0,0,0,1
2340,47,42,194.7675292441976,8277.747643248666,37,8,1,197.0892296011587,0,0,0,1,1
2341,63,40,139.2302922019102,5550.087518163016,14,7,0,138.7521879540754,0,0,1,0,1
2342,36,58,81.82009631345302,4762.678857418874,45,8,0,82.11515271411852,0,0,0,1,1
2343,61,24,77.68770437369685,1869.5184399206871,1,0,1,77.89660166336196,0,1,0,0,0
2344,49,26,145.9165930979401,3803.73337855848,4,0,1,146.29743763686463,0,0,0,1,0
2345,56,34,81.51037205891069,2882.442845235102,32,3,0,84.77773074220889,0,0,0,0,0
2346,33,24,132.96311358813293,3194.3050807358773,28,8,0,133.09604503066154,0,1,0,0,1
2347,19,47,175.22178937158532,8207.060110490096,27,4,0,174.61830022319353,0,0,1,0,1
2348,35,26,108.47294726931352,2913.8417687745123,45,7,0,112.07083726055816,0,0,0,0,0
2349,66,47,106.77082846128938,5002.844499408653,43,2,0,106.44349998741815,0,1,0,0,1
2350,59,26,55.42105053366107,1360.688406514735,35,3,0,52.33416948133596,0,1,0,1,0
2351,58,14,88.11268676368323,1196.5354293701228,8,8,1,85.4668163835802,0,0,1,0,0
2352,63,59,154.72871894289116,9066.665042928436,4,4,0,153.67228886319384,0,0,1,0,0
2353,37,32,104.05868676982946,3239.87970331882,6,7,0,101.24624072871312,0,0,1,0,0
2354,34,42,73.7448375934883,3079.132428708102,30,6,0,73.31267687400243,0,0,1,0,1
2355,66,35,65.86516006404906,2301.7698039780457,35,1,0,65.76485154222988,0,0,0,1,1
2356,47,22,64.25800672260634,1472.7025436537847,39,9,0,66.94102471153566,0,0,1,0,1
2357,33,58,148.87001496768428,8665.930948728792,5,9,1,149.41260256428953,0,0,1,0,1
2358,32,22,141.8932218190323,3150.8425954251443,13,7,0,143.2201179738702,0,0,0,0,1
2359,63,59,127.77815084031272,7494.250399318565,16,4,0,127.02119320878923,0,1,0,1,0
2360,20,26,125.0489672238709,3295.519810918849,31,4,0,126.75076195841727,0,1,0,0,1
2361,21,2,72.97052790318074,215.50269762629824,2,2,1,107.75134881314912,0,1,0,0,0
2362,56,3,125.0906337140131,395.0004457193473,42,6,1,131.66681523978244,0,0,1,0,0
2363,18,58,58.99066649005699,3442.584533238202,4,3,0,59.35490574548624,0,0,0,1,0
2364,26,32,188.8787687904032,5980.885986307902,26,1,0,186.90268707212195,0,0,1,0,1
2365,69,23,58.70413310039103,1402.91685168926,46,0,0,60.99638485605478,0,0,0,1,0
2366,40,48,113.52952923408778,5538.458930674285,9,4,0,115.38456105571426,0,1,1,0,1
2367,55,37,50.08565846047584,1869.3169829899475,34,8,1,50.522080621349936,0,0,1,0,1
2368,43,39,167.92256581748669,6519.262202963607,27,7,0,167.16056930675916,0,0,0,0,1
2369,22,41,74.92552828034451,3063.846916694733,40,8,0,74.72797357792031,0,0,0,1,1
2370,27,12,188.7374026732517,2243.8277963283917,29,6,1,186.98564969403265,0,0,0,0,1
2371,57,6,56.596662179084674,321.5574904164933,42,8,1,53.59291506941555,0,1,1,0,1
2372,22,43,173.11810018466403,7476.477461125257,20,7,0,173.87156886337806,0,0,1,0,0
2373,48,2,148.49567192233823,310.96454942819355,8,8,1,155.48227471409677,0,0,0,0,1
2374,36,43,87.46035783288357,3810.992217112562,33,5,0,88.6277259793619,0,0,0,0,1
2375,37,8,80.36294138458923,661.4486583156249,48,0,0,82.68108228945312,0,1,0,0,0
2376,67,16,103.65169000655337,1615.2226414059444,21,3,0,100.95141508787152,0,0,0,1,0
2377,49,42,174.26043247630324,7293.903562812266,40,8,0,173.66437054314918,0,0,0,0,0
2378,49,37,179.29348225031833,6605.7167896223855,43,7,0,178.53288620601043,0,1,1,0,1
2379,36,47,76.29280692864887,3576.438421815574,32,0,0,76.09443450671435,0,1,0,1,0
2380,37,37,103.0172059526496,3901.372304818765,39,0,0,105.44249472483148,0,0,1,0,0
2381,53,3,85.62370758533808,354.61610233839565,28,6,1,118.20536744613189,0,1,0,1,1
2382,20,50,68.39642714568468,3461.6514173065634,40,9,1,69.23302834613126,0,0,0,1,1
2383,30,13,146.96740812933922,1916.5144955230908,16,7,0,147.42419196331468,0,1,1,0,0
2384,49,9,101.8806534853303,848.843270392753,26,9,1,94.3159189325281,0,0,0,1,1
2385,50,52,83.80760671645012,4368.99596454191,3,0,0,84.01915316426751,0,1,0,0,1
2386,22,12,179.89966602529643,2119.2956274817043,9,8,0,176.6079689568087,0,1,1,0,0
2387,58,32,162.24768963553498,5273.452163165415,28,1,0,164.79538009891922,0,0,0,0,0
2388,46,29,166.06417230445138,4735.555712339566,36,8,0,163.2950245634333,0,0,0,1,0
2389,30,46,55.87938367749202,2589.675865831139,1,9,0,56.29730143111172,0,1,0,1,0
2390,57,3,187.26956738465992,518.0967332714613,3,5,0,172.6989110904871,0,0,1,0,0
2391,69,7,136.21075669613526,952.9995375987731,0,5,1,136.14279108553902,1,0,0,1,1
2392,40,25,125.57042070267782,3172.563927082498,25,4,0,126.90255708329993,0,0,0,1,1
2393,32,28,51.58780190416717,1495.5568877557855,16,5,0,53.41274599127805,0,0,0,0,0
2394,33,47,184.6493315651157,8675.484073513859,2,8,1,184.58476752157145,0,0,0,1,1
2395,48,36,131.5835705729001,4775.06936813348,39,2,0,132.64081578148554,0,0,1,0,1
2396,20,9,173.77301935108028,1530.8336692291173,26,2,0,170.09262991434636,0,1,1,0,0
2397,43,58,148.32664411074404,8615.222277661815,0,9,1,148.53831513210025,1,0,1,0,0
2398,19,28,169.50404202663208,4796.223547467592,34,8,1,171.29369812384257,0,0,1,0,1
2399,20,57,153.93976228367035,8791.171424076208,45,5,0,154.23107761537207,0,0,1,0,1
2400,40,59,188.144585350374,11074.0633508534,20,2,0,187.69598899751523,0,0,0,0,0
2401,56,4,83.82262795093246,321.3383934255582,47,9,1,80.33459835638955,0,0,0,1,1
2402,63,30,80.31501570993608,2460.2332744254795,20,8,1,82.00777581418265,0,0,0,1,0
2403,22,25,156.8812342917683,3867.4386264478,3,3,1,154.69754505791198,0,0,0,1,0
2404,30,30,125.20922008752036,3709.0608459252376,6,5,0,123.63536153084125,0,1,0,1,0
2405,39,19,139.87417555023052,2687.688773444967,3,4,0,141.45730386552458,0,0,1,0,1
2406,47,33,156.28137037868404,5135.328042769484,15,8,0,155.61600129604494,0,0,0,1,0
2407,69,30,132.1142295500004,3890.773976682528,19,6,0,129.6924658894176,0,1,0,1,1
2408,53,11,168.15401714992942,1917.2351220013195,22,4,1,174.29410200011995,0,0,1,0,0
2409,45,18,97.83010339037789,1705.9618466328063,24,9,1,94.77565814626702,0,0,0,0,1
2410,21,9,178.84856653995382,1599.6655981936026,43,6,0,177.7406220215114,0,1,0,0,1
2411,22,50,66.15145293884011,3276.5966147576505,0,4,1,65.53193229515301,1,0,0,1,0
2412,25,40,145.10059654417802,5789.139687490109,44,9,0,144.72849218725273,0,0,1,0,1
2413,52,23,183.51987612901965,4176.726178084885,11,4,0,181.59679035151674,0,0,0,0,0
2414,35,24,87.9041191852557,2145.41282233081,47,4,0,89.39220093045041,0,1,1,0,0
2415,30,5,99.02520123858692,500.6671824082802,6,3,0,100.13343648165605,0,0,1,0,1
2416,52,18,95.81626677391084,1773.8754816909393,5,2,0,98.54863787171885,0,1,0,0,1
2417,60,55,134.63955676625503,7374.717211566942,6,2,0,134.0857674830353,0,0,1,0,0
2418,40,2,111.93077233477229,330.5126331670051,14,0,1,165.25631658350255,0,0,0,1,1
2419,63,9,66.19389274923536,500.512595467921,47,7,1,55.61251060754678,0,1,1,0,1
2420,56,50,183.693083263469,9105.397417777334,23,5,0,182.10794835554668,0,1,1,0,1
2421,55,31,80.70149437380113,2589.400567973656,8,9,1,83.52905057979535,0,0,0,1,1
2422,63,2,130.11200164827943,283.9260866688781,32,6,0,141.96304333443905,0,0,0,1,0
2423,27,29,139.22073439058923,4054.470601479892,25,0,0,139.80933108551352,0,1,0,1,1
2424,57,45,56.11277654713125,2546.638709986807,35,6,1,56.591971333040156,0,0,1,0,0
2425,67,21,64.35684914815059,1380.0541956186848,37,1,0,65.71686645803261,0,0,0,1,1
2426,69,23,195.75345656443275,4517.317887003651,39,0,0,196.40512552189787,0,0,0,0,0
2427,48,38,149.67685102240736,5639.425114270225,7,6,0,148.40592405974277,0,1,0,0,1
2428,57,36,55.03477655696404,2022.1615013043447,24,0,1,56.171152814009574,0,0,0,1,1
2429,64,54,169.1298830979498,9166.0475978662,31,4,1,169.7416221827074,0,0,0,1,0
2430,62,15,126.28142139162284,1965.642878211334,27,8,0,131.04285854742227,0,0,0,0,1
2431,64,17,61.27993581177134,1129.970962645171,48,2,0,66.4688801555983,0,0,1,0,1
2432,61,10,152.1128147071687,1537.65195105385,48,6,1,153.765195105385,0,0,0,0,0
2433,37,40,124.90277088027028,4934.733384329202,40,3,0,123.36833460823004,0,0,1,0,1
2434,55,32,80.73797016663849,2672.2411918925386,12,1,0,83.50753724664183,0,0,1,0,1
2435,39,21,181.6553408133229,3763.854660329635,26,1,0,179.2311743014112,0,0,1,0,1
2436,59,42,93.70697874503811,3952.59131697522,40,0,0,94.10931707083857,0,0,0,0,0
2437,60,23,92.68349531799618,2118.883695992869,13,1,0,92.12537808664648,0,1,0,0,0
2438,66,12,90.91603726884182,1069.4611797168625,35,1,0,89.1217649764052,0,0,0,1,0
2439,48,32,165.11836656335768,5322.002736104022,12,8,0,166.3125855032507,0,0,0,1,0
2440,42,26,155.91780055707983,4066.0857944474737,7,8,1,156.38791517105668,0,0,0,0,1
2441,26,24,185.4718528205536,4476.986542256693,11,3,0,186.5411059273622,0,0,0,0,1
2442,51,27,84.40088293764197,2238.039524808165,46,7,0,82.89035277067278,0,1,0,0,1
2443,47,54,167.95468933142126,9060.849475628014,49,2,0,167.7935088079262,0,0,0,0,1
2444,44,13,135.9568364792144,1728.962125237752,42,6,0,132.99708655675016,0,1,1,0,1
2445,53,17,96.30194144790018,1627.1794252154298,13,2,0,95.71643677737822,0,0,0,0,0
2446,62,34,55.31811986116259,1874.8779640361577,38,6,0,55.14346953047522,0,1,1,0,0
2447,25,3,172.8421324776665,610.7416060932393,10,3,1,203.5805353644131,0,0,1,0,0
2448,40,9,86.16070572700346,762.4769258195942,6,8,1,84.71965842439936,0,0,0,0,0
2449,55,34,144.76145543223794,4815.609568469558,12,8,0,141.6355755432223,0,0,0,1,0
2450,60,31,132.33019040897187,4171.990479544167,6,3,0,134.58033804981184,0,0,1,0,1
2451,58,39,50.66743079701758,1998.4927697849869,32,0,0,51.2434043534612,0,0,0,0,0
2452,59,7,199.1515444909644,1387.510289709081,34,3,0,198.21575567272586,0,0,0,0,0
2453,62,51,172.14940337001931,8757.75880352793,1,2,0,171.72076085348883,0,1,0,0,1
2454,68,29,122.9706905955023,3518.8037444667225,5,4,0,121.33806015402492,0,1,0,1,1
2455,49,10,152.05120553635746,1617.4144602178992,23,5,1,161.74144602178993,0,0,0,0,0
2456,30,19,121.48913548861589,2310.8858187167034,5,9,0,121.62556940614229,0,0,0,1,1
2457,47,14,161.68794069180962,2176.743612511261,41,0,0,155.4816866079472,0,0,1,0,0
2458,54,27,70.14928187283411,1910.4176122307829,20,5,0,70.75620786039937,0,1,1,0,0
2459,23,28,116.95264928510454,3334.982765084669,20,1,1,119.10652732445247,0,0,0,0,1
2460,57,26,100.330576560929,2616.4167240018287,0,5,1,100.63141246160879,1,0,0,0,1
2461,46,28,118.94828652410524,3285.4723490651804,35,6,1,117.3382981808993,0,0,1,0,1
2462,66,54,117.57089792905462,6299.274773867717,36,8,1,116.65323655310587,0,0,1,0,1
2463,29,57,71.46409246687915,4027.58732422615,37,5,0,70.65942674080965,0,0,0,1,1
2464,65,29,196.47328560635435,5773.808182436624,27,1,1,199.09683387712496,0,0,0,0,0
2465,41,57,52.32382141821921,2978.874618076654,13,9,0,52.26095821187112,0,1,0,1,1
2466,47,49,51.51094172260983,2440.0999236739503,3,4,0,49.79795762599899,0,1,0,1,1
2467,52,49,106.01619778004869,5214.0003875146085,15,4,0,106.40817117376753,0,0,0,1,1
2468,48,14,143.0564524020226,2009.8421729069944,27,6,1,143.56015520764245,0,0,0,0,0
2469,64,26,76.94798402223924,1978.2028112340536,5,2,0,76.08472350900206,0,1,1,0,1
2470,26,21,129.97910058562417,2678.540774493667,2,9,1,127.54956069017462,0,0,0,0,1
2471,55,6,158.41579519452182,897.3000261784872,10,0,0,149.5500043630812,0,0,0,1,0
2472,68,5,64.10909135602267,374.87714755343023,3,1,0,74.97542951068604,0,0,0,0,1
2473,29,37,197.66336120239,7325.920007278684,0,9,1,197.99783803455904,1,0,1,0,1
2474,31,25,100.50509716089414,2536.559612255443,24,4,0,101.46238449021772,0,0,1,0,1
2475,42,49,146.36231206808736,7183.991231815287,37,8,0,146.61206595541404,0,0,0,1,1
2476,55,40,66.60797872798636,2680.703584365046,24,9,0,67.01758960912615,0,0,0,0,1
2477,67,6,156.42295830819896,915.1180166777816,4,9,1,152.51966944629694,0,0,0,0,0
2478,59,50,176.06845205937287,8793.131135244605,16,7,0,175.8626227048921,0,0,0,0,1
2479,59,30,65.79277134959335,2032.028730759053,1,6,0,67.73429102530176,0,0,0,0,1
2480,40,34,68.87947315550994,2412.6315956782937,31,6,0,70.95975281406746,0,1,1,0,1
2481,51,57,92.15711215808416,5191.850793622808,11,6,0,91.0851016425054,0,1,1,0,0
2482,28,38,51.79037230629939,1957.621205983988,19,2,0,51.51634752589442,0,1,0,1,0
2483,42,2,197.9076941505845,437.77965625085216,45,8,1,218.88982812542608,0,1,1,0,1
2484,27,11,139.75761124289744,1631.4377102826584,29,1,0,148.3125191166053,0,0,1,0,1
2485,19,26,141.13841749453184,3758.696833924365,38,4,0,144.5652628432448,0,0,0,1,1
2486,62,3,193.8443254477454,541.7450855959112,17,3,1,180.58169519863705,0,0,0,1,1
2487,59,10,174.80438814791407,1811.796187389432,46,7,1,181.1796187389432,0,0,0,0,1
2488,44,47,172.1364396452524,8093.344478432215,35,2,0,172.19881869004712,0,1,0,0,1
2489,18,9,100.92535548524384,960.5490313109816,25,2,0,106.72767014566462,0,0,0,1,0
2490,22,10,100.22950901969682,1041.7090242380325,28,8,1,104.17090242380326,0,1,0,0,1
2491,23,30,93.76069397189704,2749.6226170286723,31,4,1,91.65408723428908,0,0,0,1,1
2492,55,6,102.004364266448,639.5248834300468,8,7,1,106.58748057167446,0,0,0,1,1
2493,28,16,105.42631420397758,1737.1058568221058,12,8,0,108.56911605138161,0,1,0,0,0
2494,31,56,71.00055334708901,3975.023224685593,34,8,1,70.98255758367131,0,0,0,0,0
2495,62,38,103.39217940531404,3916.5869960366026,22,3,0,103.06807884306849,0,1,0,0,1
2496,63,57,117.01205528670914,6591.103955753767,39,1,0,115.63340273252223,0,1,0,0,1
2497,57,21,96.40210081199878,2058.624992879521,26,9,0,98.02976156569147,0,1,0,0,0
2498,34,37,74.80204522363218,2778.1130916650864,3,3,0,75.0841376125699,0,1,0,0,0
2499,48,15,106.01155972677464,1544.0642001661154,33,7,0,102.9376133444077,0,0,1,0,1
2500,28,23,122.13616598246536,2792.8398177528834,30,7,0,121.42781816316884,0,0,0,0,0
2501,62,11,158.10925800006925,1746.9270004571504,18,4,1,158.81154549610457,0,1,0,1,0
2502,22,50,156.68566422120057,7806.351421607394,39,1,0,156.12702843214788,0,0,0,1,1
2503,56,11,80.40425466249863,884.5806576629795,17,4,0,80.41642342390723,0,0,0,0,0
2504,44,13,55.49830927523557,633.98138821789,5,1,0,48.76779909368384,0,0,0,1,1
2505,57,28,95.5699282710604,2743.429076432289,6,3,0,97.97960987258175,0,0,0,0,1
2506,41,26,73.57044572884263,1913.6270531982225,45,3,1,73.60104050762394,0,0,1,0,1
2507,26,19,109.36827188235412,2023.0294904402124,18,5,0,106.47523633895855,0,1,0,1,1
2508,57,22,196.90191787289064,4208.85675078421,20,1,0,191.31167049019135,0,0,0,0,0
2509,50,18,77.16070563578315,1440.3494484957664,15,8,1,80.01941380532035,0,0,0,1,1
2510,42,54,97.83109151344532,5310.7835193622295,36,0,0,98.3478429511524,0,0,0,0,1
2511,37,35,158.76714744793586,5567.384446351207,30,9,1,159.06812703860592,0,0,0,0,1
2512,35,55,126.37741742928824,6993.940358674084,44,3,1,127.16255197589243,0,0,0,1,0
2513,43,59,56.58922153600774,3381.8089904392928,44,4,0,57.31879644812361,0,0,0,0,0
2514,31,39,74.25350272419826,2905.6085097464083,49,8,1,74.50278230118995,0,0,0,1,0
2515,32,49,190.28743321597935,9311.373516720098,16,6,0,190.0280309534714,0,0,1,0,1
2516,32,7,65.47474891085427,437.466162445217,29,0,0,62.495166063602426,0,0,1,0,0
2517,18,57,145.26391808145587,8301.090431838244,17,6,0,145.6331654708464,0,0,0,1,0
2518,66,29,168.8488473261367,4966.468141201932,35,5,0,171.25752211041143,0,1,1,0,0
2519,30,43,89.81585940873859,3856.9367960099607,37,9,0,89.69620455837118,0,1,0,1,1
2520,26,15,158.76170047080353,2455.249377357889,12,5,0,163.68329182385926,0,1,0,0,0
2521,25,6,75.48427685452704,471.5632847997829,42,9,1,78.59388079996381,0,1,1,0,1
2522,69,53,92.71254122506856,4932.799233354466,14,5,0,93.07168364819748,0,0,0,0,1
2523,42,27,96.77330463263112,2733.134698447239,49,1,0,101.22721105360144,0,1,0,0,1
2524,34,9,199.46524858463357,1877.821148072624,42,5,1,208.64679423029156,0,0,0,0,1
2525,39,39,82.1858442826936,3289.178389244461,0,9,0,84.33790741652464,1,1,0,1,1
2526,22,4,69.38111969503775,237.6437958618081,19,0,0,59.41094896545202,0,0,1,0,1
2527,34,27,188.85371562221155,5208.659446907526,19,3,0,192.9133128484269,0,0,1,0,1
2528,30,42,74.28960407305291,3116.0525313622243,41,0,1,74.19172693719581,0,0,1,0,0
2529,59,43,181.8919879444108,7809.980922621989,36,8,0,181.62746331679043,0,0,0,1,1
2530,21,27,147.5684941470035,3876.386921298432,2,5,0,143.569885974016,0,0,0,1,0
2531,40,22,136.5292247105778,3019.957484860403,42,7,0,137.27079476638195,0,0,1,0,0
2532,59,50,162.70080673198652,8080.872638694194,10,9,0,161.61745277388388,0,1,1,0,0
2533,61,11,158.89984357220752,1768.3109707216322,18,8,1,160.75554279287564,0,0,0,0,0
2534,44,5,66.57892841274706,274.8163854018507,8,4,0,54.96327708037014,0,0,0,1,1
2535,29,10,199.91991656100336,2089.084157499774,7,9,1,208.9084157499774,0,0,0,0,0
2536,35,48,191.2834589673093,9209.18472857468,26,4,0,191.8580151786392,0,0,0,1,0
2537,29,28,184.48879442928745,5279.679822807527,4,9,1,188.55999367169738,0,0,0,1,1
2538,52,3,143.343370091361,378.8789086994574,4,9,1,126.2929695664858,0,0,0,1,1
2539,33,10,128.41869969984714,1361.64595923387,39,2,0,136.164595923387,0,0,1,0,0
2540,50,2,130.44178758225024,170.74795431285915,17,7,1,85.37397715642958,0,0,0,1,1
2541,52,49,52.24054163423487,2570.190313901224,32,6,0,52.45286354900457,0,0,0,0,1
2542,66,28,124.92042529181644,3466.190752173763,49,7,0,123.79252686334868,0,0,0,1,0
2543,37,5,143.56543514898797,695.429348982422,2,1,1,139.0858697964844,0,1,1,0,0
2544,67,14,148.8059313162423,2057.45821753195,39,5,0,146.96130125228214,0,1,0,1,1
2545,38,37,99.82091975769694,3647.63822176722,5,1,0,98.58481680451946,0,0,1,0,0
2546,53,36,120.69235254403242,4281.940276252632,38,8,0,118.94278545146202,0,0,0,1,1
2547,52,49,145.44659099938616,7104.761618623348,15,8,1,144.99513507394587,0,1,1,0,0
2548,60,2,114.24582654127724,234.2930729468981,6,5,0,117.14653647344905,0,0,0,1,0
2549,42,5,194.3202798475288,1029.7861170689448,11,1,0,205.95722341378897,0,0,0,1,1
2550,59,3,155.81631647780006,482.2164692644529,18,6,0,160.73882308815095,0,0,0,1,1
2551,36,24,50.19106193763358,1262.9124965679252,36,4,0,52.62135402366355,0,0,1,0,0
