customer_id,gender,age,tenure,monthly_charges,total_charges,num_logins_last_30d,support_tickets_last_12m,contract_type,payment_method,churn
2413,F,52,23,183.51987612901965,4176.726178084885,11,4,monthly,bank_transfer,0
2414,F,35,24,87.9041191852557,2145.41282233081,47,4,yearly,boleto,0
2415,M,30,5,99.02520123858693,500.6671824082802,6,3,monthly,boleto,0
2416,M,52,18,95.81626677391083,1773.8754816909393,5,2,yearly,bank_transfer,0
2417,F,60,55,134.63955676625505,7374.717211566942,6,2,monthly,boleto,0
2418,M,40,2,111.93077233477229,330.5126331670051,14,0,monthly,credit_card,1
2419,M,63,9,66.19389274923536,500.512595467921,47,7,yearly,boleto,1
2420,M,56,50,183.693083263469,9105.397417777334,23,5,yearly,boleto,0
2421,M,55,31,80.70149437380113,2589.400567973656,8,9,monthly,credit_card,1
2422,F,63,2,130.11200164827943,283.9260866688781,32,6,monthly,credit_card,0
2423,M,27,29,139.22073439058923,4054.4706014798917,25,0,yearly,credit_card,0
2424,F,57,45,56.112776547131254,2546.638709986807,35,6,monthly,boleto,1
2425,M,67,21,64.35684914815059,1380.0541956186848,37,1,monthly,credit_card,0
2426,F,69,23,195.75345656443275,4517.317887003651,39,0,monthly,bank_transfer,0
2427,M,48,38,149.67685102240736,5639.425114270225,7,6,yearly,bank_transfer,0
2428,M,57,36,55.03477655696404,2022.1615013043452,24,0,monthly,credit_card,1
2429,F,64,54,169.1298830979498,9166.0475978662,31,4,monthly,credit_card,1
2430,M,62,15,126.28142139162283,1965.642878211334,27,8,monthly,bank_transfer,0
2431,M,64,17,61.27993581177134,1129.970962645171,48,2,monthly,boleto,0
2432,F,61,10,152.1128147071687,1537.65195105385,48,6,monthly,bank_transfer,1
2433,M,37,40,124.90277088027028,4934.733384329202,40,3,monthly,boleto,0
2434,M,55,32,80.73797016663849,2672.2411918925386,12,1,monthly,boleto,0
2435,M,39,21,181.65534081332294,3763.854660329635,26,1,monthly,boleto,0
2436,F,59,42,93.70697874503813,3952.5913169752203,40,0,monthly,bank_transfer,0
2437,F,60,23,92.68349531799618,2118.8836959928694,13,1,yearly,bank_transfer,0
2438,F,66,12,90.91603726884182,1069.4611797168623,35,1,monthly,credit_card,0
2439,F,48,32,165.11836656335768,5322.002736104022,12,8,monthly,credit_card,0
2440,M,42,26,155.91780055707983,4066.0857944474737,7,8,monthly,bank_transfer,1
2441,M,26,24,185.4718528205536,4476.986542256693,11,3,monthly,bank_transfer,0
2442,M,51,27,84.40088293764197,2238.039524808165,46,7,yearly,bank_transfer,0
2443,M,47,54,167.95468933142126,9060.849475628014,49,2,monthly,bank_transfer,0
2444,M,44,13,135.9568364792144,1728.962125237752,42,6,yearly,boleto,0
2445,F,53,17,96.30194144790018,1627.1794252154298,13,2,monthly,bank_transfer,0
2446,F,62,34,55.31811986116259,1874.8779640361577,38,6,yearly,boleto,0
2447,F,25,3,172.8421324776665,610.7416060932393,10,3,monthly,boleto,1
2448,F,40,9,86.16070572700346,762.4769258195942,6,8,monthly,bank_transfer,1
2449,F,55,34,144.76145543223794,4815.609568469558,12,8,monthly,credit_card,0
2450,M,60,31,132.33019040897187,4171.990479544167,6,3,monthly,boleto,0
2451,F,58,39,50.66743079701758,1998.4927697849869,32,0,monthly,bank_transfer,0
2452,F,59,7,199.15154449096437,1387.510289709081,34,3,monthly,bank_transfer,0
2453,M,62,51,172.14940337001931,8757.75880352793,1,2,yearly,bank_transfer,0
2454,M,68,29,122.9706905955023,3518.8037444667225,5,4,yearly,credit_card,0
2455,F,49,10,152.05120553635746,1617.4144602178992,23,5,monthly,bank_transfer,1
2456,M,30,19,121.48913548861589,2310.8858187167034,5,9,monthly,credit_card,0
2457,F,47,14,161.68794069180962,2176.743612511261,41,0,monthly,boleto,0
2458,F,54,27,70.14928187283411,1910.4176122307829,20,5,yearly,boleto,0
2459,M,23,28,116.95264928510454,3334.982765084669,20,1,monthly,bank_transfer,1
2460,M,57,26,100.330576560929,2616.4167240018287,0,5,monthly,bank_transfer,1
2461,M,46,28,118.94828652410523,3285.4723490651804,35,6,monthly,boleto,1
2462,M,66,54,117.57089792905462,6299.274773867717,36,8,monthly,boleto,1
2463,M,29,57,71.46409246687915,4027.58732422615,37,5,monthly,credit_card,0
2464,F,65,29,196.47328560635435,5773.808182436624,27,1,monthly,bank_transfer,1
2465,M,41,57,52.32382141821921,2978.874618076654,13,9,yearly,credit_card,0
2466,M,47,49,51.51094172260983,2440.0999236739503,3,4,yearly,credit_card,0
2467,M,52,49,106.01619778004867,5214.0003875146085,15,4,monthly,credit_card,0
2468,F,48,14,143.05645240202261,2009.8421729069942,27,6,monthly,bank_transfer,1
2469,M,64,26,76.94798402223924,1978.2028112340536,5,2,yearly,boleto,0
2470,M,26,21,129.97910058562417,2678.540774493667,2,9,monthly,bank_transfer,1
2471,F,55,6,158.41579519452182,897.3000261784872,10,0,monthly,credit_card,0
2472,M,68,5,64.10909135602267,374.87714755343023,3,1,monthly,bank_transfer,0
2473,M,29,37,197.66336120239,7325.920007278684,0,9,monthly,boleto,1
2474,M,31,25,100.50509716089414,2536.559612255443,24,4,monthly,boleto,0
2475,M,42,49,146.36231206808736,7183.991231815287,37,8,monthly,credit_card,0
2476,M,55,40,66.60797872798636,2680.703584365046,24,9,monthly,bank_transfer,0
2477,F,67,6,156.42295830819896,915.1180166777816,4,9,monthly,bank_transfer,1
2478,M,59,50,176.06845205937287,8793.131135244605,16,7,monthly,bank_transfer,0
2479,M,59,30,65.79277134959335,2032.028730759053,1,6,monthly,bank_transfer,0
2480,M,40,34,68.87947315550994,2412.6315956782937,31,6,yearly,boleto,0
2481,F,51,57,92.15711215808415,5191.850793622808,11,6,yearly,boleto,0
2482,F,28,38,51.79037230629939,1957.6212059839877,19,2,yearly,credit_card,0
2483,M,42,2,197.90769415058446,437.77965625085216,45,8,yearly,boleto,1
2484,M,27,11,139.75761124289744,1631.4377102826584,29,1,monthly,boleto,0
2485,M,19,26,141.13841749453184,3758.6968339243654,38,4,monthly,credit_card,0
2486,M,62,3,193.8443254477454,541.7450855959112,17,3,monthly,credit_card,1
2487,M,59,10,174.80438814791407,1811.796187389432,46,7,monthly,bank_transfer,1
2488,M,44,47,172.1364396452524,8093.344478432215,35,2,yearly,bank_transfer,0
2489,F,18,9,100.92535548524384,960.5490313109815,25,2,monthly,credit_card,0
2490,M,22,10,100.22950901969682,1041.7090242380325,28,8,yearly,bank_transfer,1
2491,M,23,30,93.76069397189703,2749.6226170286723,31,4,monthly,credit_card,1
2492,M,55,6,102.004364266448,639.5248834300468,8,7,monthly,credit_card,1
2493,F,28,16,105.42631420397758,1737.1058568221058,12,8,yearly,bank_transfer,0
2494,F,31,56,71.00055334708901,3975.023224685593,34,8,monthly,bank_transfer,1
2495,M,62,38,103.39217940531404,3916.5869960366026,22,3,yearly,bank_transfer,0
2496,M,63,57,117.01205528670914,6591.103955753767,39,1,yearly,bank_transfer,0
2497,F,57,21,96.40210081199878,2058.624992879521,26,9,yearly,bank_transfer,0
2498,F,34,37,74.80204522363218,2778.1130916650864,3,3,yearly,bank_transfer,0
2499,M,48,15,106.01155972677464,1544.0642001661154,33,7,monthly,boleto,0
2500,F,28,23,122.13616598246537,2792.8398177528834,30,7,monthly,bank_transfer,0
2501,F,62,11,158.10925800006925,1746.9270004571504,18,4,yearly,credit_card,1
2502,M,22,50,156.68566422120057,7806.3514216073945,39,1,monthly,credit_card,0
2503,F,56,11,80.40425466249863,884.5806576629795,17,4,monthly,bank_transfer,0
2504,M,44,13,55.49830927523557,633.98138821789,5,1,monthly,credit_card,0
2505,M,57,28,95.56992827106039,2743.429076432289,6,3,monthly,bank_transfer,0
2506,M,41,26,73.57044572884263,1913.6270531982225,45,3,monthly,boleto,1
2507,M,26,19,109.36827188235411,2023.0294904402124,18,5,yearly,credit_card,0
2508,F,57,22,196.90191787289064,4208.85675078421,20,1,monthly,bank_transfer,0
2509,M,50,18,77.16070563578315,1440.3494484957664,15,8,monthly,credit_card,1
2510,M,42,54,97.83109151344533,5310.7835193622295,36,0,monthly,bank_transfer,0
2511,M,37,35,158.76714744793586,5567.384446351207,30,9,monthly,bank_transfer,1
2512,F,35,55,126.37741742928824,6993.940358674084,44,3,monthly,credit_card,1
2513,F,43,59,56.58922153600774,3381.8089904392928,44,4,monthly,bank_transfer,0
2514,F,31,39,74.25350272419826,2905.6085097464083,49,8,monthly,credit_card,1
2515,M,32,49,190.28743321597938,9311.373516720098,16,6,monthly,boleto,0
2516,F,32,7,65.47474891085427,437.46616244521704,29,0,monthly,boleto,0
2517,F,18,57,145.26391808145587,8301.090431838244,17,6,monthly,credit_card,0
2518,F,66,29,168.8488473261367,4966.468141201932,35,5,yearly,boleto,0
2519,M,30,43,89.81585940873859,3856.9367960099607,37,9,yearly,credit_card,0
2520,F,26,15,158.76170047080353,2455.249377357889,12,5,yearly,bank_transfer,0
2521,M,25,6,75.48427685452704,471.5632847997829,42,9,yearly,boleto,1
2522,M,69,53,92.71254122506855,4932.799233354466,14,5,monthly,bank_transfer,0
2523,M,42,27,96.77330463263112,2733.134698447239,49,1,yearly,bank_transfer,0
2524,M,34,9,199.46524858463354,1877.8211480726236,42,5,monthly,bank_transfer,1
2525,M,39,39,82.1858442826936,3289.178389244461,0,9,yearly,credit_card,0
2526,M,22,4,69.38111969503775,237.64379586180812,19,0,monthly,boleto,0
2527,M,34,27,188.85371562221155,5208.659446907526,19,3,monthly,boleto,0
2528,F,30,42,74.28960407305291,3116.0525313622243,41,0,monthly,boleto,1
2529,M,59,43,181.8919879444108,7809.9809226219895,36,8,monthly,credit_card,0
2530,F,21,27,147.5684941470035,3876.3869212984323,2,5,monthly,credit_card,0
2531,F,40,22,136.5292247105778,3019.957484860403,42,7,monthly,boleto,0
2532,F,59,50,162.70080673198652,8080.872638694194,10,9,yearly,boleto,0
2533,F,61,11,158.89984357220752,1768.3109707216322,18,8,monthly,bank_transfer,1
2534,M,44,5,66.57892841274706,274.8163854018507,8,4,monthly,credit_card,0
2535,F,29,10,199.91991656100336,2089.084157499774,7,9,monthly,bank_transfer,1
2536,F,35,48,191.2834589673093,9209.18472857468,26,4,monthly,credit_card,0
2537,M,29,28,184.48879442928742,5279.679822807527,4,9,monthly,credit_card,1
2538,M,52,3,143.343370091361,378.8789086994574,4,9,monthly,credit_card,1
2539,F,33,10,128.41869969984714,1361.6459592338701,39,2,monthly,boleto,0
2540,M,50,2,130.44178758225024,170.74795431285915,17,7,monthly,credit_card,1
2541,M,52,49,52.240541634234866,2570.1903139012234,32,6,monthly,bank_transfer,0
2542,F,66,28,124.92042529181644,3466.190752173763,49,7,monthly,credit_card,0
2543,F,37,5,143.56543514898797,695.429348982422,2,1,yearly,boleto,1
2544,M,67,14,148.80593131624227,2057.45821753195,39,5,yearly,credit_card,0
2545,F,38,37,99.82091975769694,3647.6382217672203,5,1,monthly,boleto,0
2546,M,53,36,120.69235254403242,4281.940276252632,38,8,monthly,credit_card,0
2547,F,52,49,145.44659099938616,7104.761618623348,15,8,yearly,boleto,1
2548,F,60,2,114.24582654127725,234.29307294689806,6,5,monthly,credit_card,0
2549,M,42,5,194.32027984752878,1029.7861170689448,11,1,monthly,credit_card,0
2550,M,59,3,155.81631647780006,482.2164692644529,18,6,monthly,credit_card,0
2551,F,36,24,50.19106193763358,1262.9124965679252,36,4,monthly,boleto,0
2552,M,43,43,53.49192222233795,2226.243811962677,34,7,yearly,bank_transfer,0
2553,M,43,40,153.54503052025615,6120.15275052481,36,0,yearly,bank_transfer,0
2554,M,54,13,111.8967646318254,1490.2081861705515,1,4,monthly,boleto,1
2555,F,50,39,175.92064238183994,6878.064590681326,48,3,monthly,credit_card,0
2556,M,22,39,75.9523114229393,2919.0813897616736,21,9,yearly,bank_transfer,1
2557,F,60,12,52.07403710784378,671.5918899024205,5,2,monthly,credit_card,0
2558,F,57,45,108.21235251705684,4842.992204169935,46,9,monthly,credit_card,1
2559,M,23,25,160.40961564611735,3971.3722130832475,39,9,monthly,boleto,0
2560,F,68,4,195.75916000663528,807.3840280513815,4,5,yearly,bank_transfer,0
2561,F,52,24,182.5480819026583,4381.462433930512,21,1,yearly,boleto,0
2562,M,22,46,122.61119179057083,5613.969205614828,45,2,monthly,bank_transfer,0
2563,F,43,42,171.92259247945498,7192.905457874754,34,0,yearly,boleto,0
2564,M,61,16,60.54956868014211,915.3032588919389,9,7,monthly,credit_card,1
2565,M,32,45,135.8408521377325,6093.050933895019,35,7,monthly,bank_transfer,0
2566,M,66,23,188.6447619521705,4393.829996674293,9,3,yearly,bank_transfer,0
2567,F,39,28,109.457772123611,3077.045142610516,17,7,yearly,boleto,0
2568,F,29,6,194.01509444946734,1212.0202707356711,9,5,monthly,bank_transfer,1
2569,M,36,59,83.1027645093658,4928.8665329363175,34,8,monthly,boleto,1
2570,F,45,50,65.84507143000903,3261.6412611518604,46,0,yearly,bank_transfer,0
2571,F,53,12,128.71435041225516,1462.1151412078498,2,1,monthly,bank_transfer,1
2572,F,66,34,186.08703079718364,6280.616328869054,30,8,monthly,boleto,0
2573,F,28,47,96.69188281171162,4510.95670159557,12,3,monthly,bank_transfer,1
2574,M,67,30,170.02404790984286,5063.2922937807025,37,9,monthly,bank_transfer,1
2575,F,45,13,75.37958988204214,1028.9856648095338,6,8,monthly,credit_card,1
2576,M,24,58,161.83555940014094,9434.991868550658,18,0,monthly,credit_card,0
2577,M,66,16,133.55404120811465,2247.458641343667,10,4,monthly,bank_transfer,0
2578,M,36,20,76.25254630915583,1486.8648676234973,43,7,monthly,credit_card,1
2579,F,50,22,157.71308741564127,3549.560338447329,4,1,monthly,bank_transfer,1
2580,F,54,53,157.0634170184641,8403.924462261803,29,8,monthly,boleto,1
2581,M,18,30,127.31528437151604,3807.845343243538,6,0,monthly,boleto,0
2582,M,29,43,83.82014564640119,3627.9440326422628,29,1,monthly,boleto,1
2583,M,53,54,69.84408383674949,3833.617189641533,38,5,yearly,credit_card,0
2584,F,34,55,193.5882572689684,10644.407918660148,37,2,yearly,bank_transfer,0
2585,M,18,51,148.37188073887327,7560.146328821805,1,6,monthly,credit_card,1
2586,F,19,54,171.3862225360076,9223.489145888538,38,3,monthly,boleto,0
2587,M,60,56,154.54557935753624,8536.550518088878,14,2,yearly,credit_card,0
2588,M,25,59,174.42104977884333,10294.36551777618,34,8,monthly,bank_transfer,1
2589,F,23,38,74.37362296233852,2790.7042061961924,48,1,yearly,bank_transfer,0
2590,M,47,8,124.54253368205666,942.5728382756118,5,4,monthly,credit_card,1
2591,M,24,7,150.06871557534402,1071.5905915346239,18,1,monthly,credit_card,1
2592,M,51,47,65.50848498428269,3006.3331822202313,43,1,monthly,boleto,0
2593,F,46,19,72.49354239926124,1417.6813001499945,7,2,monthly,bank_transfer,0
2594,M,51,48,145.09738913764198,6988.8546443698415,13,2,yearly,credit_card,0
2595,M,43,56,180.305870638073,10077.119095147225,27,4,yearly,credit_card,0
2596,M,58,39,149.06242684123964,5810.269134166123,49,4,monthly,bank_transfer,0
2597,F,51,46,55.430722018411345,2490.30215813921,14,1,monthly,bank_transfer,0
2598,F,39,17,195.56493756354845,3362.1208687485923,19,0,yearly,bank_transfer,0
2599,F,18,26,70.92603513593676,1853.445125586919,39,0,yearly,credit_card,0
2600,M,32,57,84.88433503287345,4851.499594603264,5,6,monthly,credit_card,0
2601,F,24,49,196.24509228570864,9641.10404098338,16,9,monthly,credit_card,0
2602,M,18,13,165.65494949800623,2121.393572779495,15,0,monthly,credit_card,0
2603,F,32,56,190.486502056776,10591.291201433409,20,0,monthly,bank_transfer,0
2604,F,28,30,170.99295392120445,5177.654536381765,28,7,yearly,bank_transfer,0
2605,F,21,50,147.76017125048,7422.44448320462,11,7,yearly,credit_card,1
2606,F,34,31,92.6829498294509,2846.403504549431,19,7,yearly,bank_transfer,0
2607,F,44,36,99.03221625492881,3585.615295133939,45,1,monthly,boleto,0
2608,M,27,10,192.09066095665546,1983.805281502452,41,8,yearly,credit_card,1
2609,F,32,20,179.0938424233467,3638.811888621131,47,6,yearly,bank_transfer,0
2610,F,19,43,103.92356726634897,4440.485450631406,34,1,monthly,credit_card,0
2611,F,20,50,105.99011264310556,5225.0675798835655,29,1,yearly,bank_transfer,0
2612,F,26,6,94.65415854138271,502.06419426845866,10,6,monthly,bank_transfer,0
2613,M,41,5,98.91952139375059,479.0113063209974,7,7,monthly,credit_card,1
2614,F,52,41,179.10011994331785,7416.22077434039,26,7,monthly,boleto,1
2615,M,58,27,51.57602848847703,1356.1304985818113,20,5,monthly,credit_card,0
2616,F,50,51,115.4078931664287,5855.986158837396,39,5,monthly,boleto,0
2617,F,50,5,191.42595177918616,926.2842039900148,0,6,monthly,bank_transfer,1
2618,M,66,21,131.39545327742132,2732.7179790114146,44,1,monthly,boleto,0
2619,F,31,3,117.56686852158553,352.1392633604252,8,3,monthly,boleto,0
2620,F,59,42,96.85547070493821,4003.9272608798174,19,0,monthly,bank_transfer,0
2621,F,66,51,61.086894479285576,3169.649616259912,17,8,monthly,boleto,0
2622,M,47,10,83.67297170412692,829.4886631407868,46,6,yearly,bank_transfer,0
2623,M,61,20,63.56876149053069,1395.3319585468805,36,7,monthly,bank_transfer,0
2624,F,25,50,69.00491445731424,3391.5671729382116,1,4,yearly,credit_card,0
2625,F,63,3,74.52748161894047,303.07575344806685,42,9,yearly,bank_transfer,1
2626,F,47,57,95.30441481264177,5501.918914219905,33,9,yearly,credit_card,0
2627,F,29,53,51.65250199933032,2716.9984055222244,3,6,yearly,bank_transfer,1
2628,M,21,10,192.52158283898714,1905.462797714278,39,8,monthly,credit_card,0
2629,F,55,9,68.57286390154619,571.0908843074208,1,6,yearly,bank_transfer,1
2630,M,40,41,107.47233085393806,4360.874493749483,21,7,monthly,boleto,1
2631,F,34,1,181.9291339572171,181.89883646847417,8,2,yearly,bank_transfer,1
2632,F,38,30,65.98519552861434,1980.5906650707484,0,9,monthly,bank_transfer,1
2633,F,69,4,122.54063776311813,410.04478770541425,27,1,monthly,boleto,0
2634,F,40,32,176.71753963120938,5769.636534364993,34,6,yearly,credit_card,0
2635,M,22,21,133.544393605121,2791.4564228493878,23,6,yearly,boleto,0
2636,M,32,42,81.55153931341401,3428.445265024248,17,0,yearly,bank_transfer,0
2637,M,25,52,160.32642971188722,8305.662473347464,25,7,yearly,bank_transfer,0
2638,F,53,29,152.20115943012618,4400.483146519067,7,0,yearly,credit_card,0
2639,M,59,38,104.32788598203865,3946.5657617552583,2,5,monthly,bank_transfer,0
2640,F,61,36,56.94427423720627,2049.847351248163,7,8,yearly,bank_transfer,1
2641,M,50,59,51.179703484414084,3018.8730100590255,2,1,monthly,bank_transfer,1
2642,M,57,14,173.80893246907573,2473.568371994114,38,3,monthly,boleto,0
2643,M,39,15,98.23360423386029,1484.8650603628432,30,5,monthly,bank_transfer,1
2644,M,50,23,70.6654847908857,1660.5203012103461,9,9,monthly,boleto,0
2645,M,23,44,127.78268392444731,5621.94755158541,28,3,monthly,credit_card,0
2646,M,45,52,188.1249943587635,9794.062334410997,24,1,yearly,boleto,0
2647,F,46,17,51.272129678359654,859.5609203979506,5,1,monthly,bank_transfer,0
2648,F,19,7,58.42153110146217,459.10630442711766,48,1,yearly,boleto,0
2649,F,46,36,112.55673988776086,4068.173757435187,46,8,monthly,bank_transfer,0
2650,M,55,36,151.3948860132595,5442.312153751697,37,7,yearly,credit_card,1
2651,F,37,23,121.41506881505754,2783.1510760187575,40,4,monthly,bank_transfer,0
2652,F,46,11,184.6322657698107,2025.4929564055676,27,8,monthly,bank_transfer,0
2653,F,32,51,56.61268333062172,2888.769046045559,40,9,yearly,bank_transfer,0
2654,M,32,50,101.02113044656153,5048.2384672671305,26,8,monthly,boleto,1
2655,F,24,45,102.70218340830812,4593.656170613297,8,0,monthly,credit_card,1
2656,F,35,35,101.01908389795125,3573.9129641917066,8,0,monthly,credit_card,0
2657,M,59,16,123.15288681850859,2011.849988723546,42,7,monthly,boleto,0
2658,M,66,24,168.58655677919157,4135.270204595635,22,3,monthly,boleto,0
2659,F,51,5,97.68239246042259,458.2304767698749,36,1,monthly,credit_card,0
2660,M,50,15,161.67248099483038,2458.4091511800607,7,6,monthly,boleto,0
2661,M,49,27,71.9698206918607,1847.728292866105,22,3,yearly,bank_transfer,0
2662,F,42,26,134.10872834509254,3528.2790902235006,4,9,monthly,bank_transfer,1
2663,M,39,5,106.26320384983177,458.48691349879965,11,5,monthly,credit_card,1
2664,M,50,57,130.8816203443356,7411.035804448515,5,2,yearly,credit_card,0
2665,M,58,16,66.16246255583741,1075.2106673441895,10,9,yearly,boleto,0
2666,F,39,31,193.01942701413628,5952.527285667109,30,6,yearly,credit_card,0
2667,M,47,28,185.93211752026667,5168.181615067321,0,2,yearly,credit_card,1
2668,F,42,28,173.95944564359434,4846.623676895724,9,1,yearly,boleto,0
2669,M,32,50,183.91742350820778,9232.352475006315,34,5,yearly,credit_card,0
2670,F,33,45,72.00318052722292,3193.4986039041446,7,7,monthly,boleto,1
2671,F,22,52,125.55826595294988,6526.3220863422675,27,8,monthly,credit_card,1
2672,F,40,23,97.6863738134785,2227.8537834830386,43,1,monthly,credit_card,0
2673,F,55,16,183.10789119562378,2970.720797696431,39,4,monthly,bank_transfer,0
2674,M,53,26,78.41565237491997,2081.2030494520614,6,9,monthly,credit_card,1
2675,F,69,34,82.99180327129585,2729.9572213522533,7,6,monthly,bank_transfer,0
2676,F,20,20,153.0071684532516,3112.3988400032476,35,0,monthly,credit_card,0
2677,F,57,28,63.334948863150224,1742.8407728452657,17,9,yearly,boleto,0
2678,F,59,9,159.85507653749596,1450.5102987672974,20,6,monthly,bank_transfer,1
2679,F,40,35,90.21909324711835,3110.7228266299776,23,4,yearly,boleto,0
2680,M,32,43,149.1403047900721,6431.589836108589,28,7,yearly,boleto,0
2681,M,36,32,180.95566795409906,5918.148822212225,22,6,monthly,boleto,1
2682,M,53,52,141.44170598524857,7361.3269892971775,1,2,monthly,bank_transfer,1
2683,M,62,59,81.90255999291635,4809.258653699747,4,7,yearly,credit_card,0
2684,F,51,54,57.37482883088249,3086.6326951338774,0,2,monthly,bank_transfer,0
2685,F,44,6,56.69209575425988,266.70107666365834,13,2,monthly,bank_transfer,1
2686,M,51,52,63.321782302101184,3365.1808440174846,40,5,monthly,bank_transfer,1
2687,M,21,20,136.97268687045738,2755.0978927889782,48,0,monthly,credit_card,1
2688,F,49,27,102.23267810609768,2707.837413549745,23,6,yearly,bank_transfer,0
2689,F,20,25,86.46604660938472,2110.83525072818,1,5,yearly,boleto,0
2690,F,67,17,82.89598366957868,1409.995841340279,3,7,monthly,boleto,0
2691,F,64,52,192.28722978546486,10045.535718511097,40,1,yearly,boleto,0
2692,F,44,38,67.82248638381117,2519.7049871479758,17,5,monthly,credit_card,1
2693,F,37,58,95.7221616158982,5607.555840815455,44,4,yearly,bank_transfer,0
2694,M,56,57,120.72158930287897,6876.548912666256,25,1,yearly,credit_card,0
2695,F,51,25,50.067428911138315,1205.173553528103,43,4,monthly,credit_card,0
2696,M,54,43,188.14297812135868,8066.763537889775,6,9,yearly,boleto,0
2697,M,44,30,64.86478861401558,2033.371352276953,42,8,yearly,credit_card,0
2698,M,30,30,152.37059010292586,4501.707036260509,27,1,monthly,bank_transfer,0
2699,M,21,44,144.32982157437323,6313.9175014751145,21,8,yearly,credit_card,1
2700,M,32,41,171.35957826571058,7073.37188812588,26,5,monthly,credit_card,0
2701,F,45,54,147.70815958432286,7987.063469726116,16,0,monthly,credit_card,1
2702,F,40,46,165.40811258239694,7569.211137877357,30,9,monthly,bank_transfer,0
2703,M,44,37,113.18729131827914,4236.169440594569,38,5,monthly,bank_transfer,0
2704,F,32,55,123.30567418274349,6832.42686670935,40,9,monthly,bank_transfer,1
2705,M,66,7,155.24931532466292,1103.3147406985445,48,0,monthly,boleto,1
2706,M,37,46,135.26400815825767,6191.5245459006765,20,1,yearly,credit_card,0
2707,F,62,24,126.73078254000798,3018.6235499684735,38,9,monthly,bank_transfer,0
2708,M,38,26,80.8337609081824,2115.911586877662,44,2,yearly,bank_transfer,0
2709,F,41,47,88.71623912095632,4104.066785624278,0,5,monthly,credit_card,0
2710,F,49,17,103.77458615890902,1830.5572087581088,23,6,monthly,credit_card,1
2711,M,31,53,51.392657813525474,2808.821318550642,35,9,yearly,credit_card,1
2712,M,29,30,112.60451743703555,3366.337780619053,22,3,monthly,boleto,1
2713,F,37,21,50.41527136458692,1076.5259232778658,5,7,monthly,bank_transfer,0
2714,F,59,20,134.75231538820051,2754.3364099064765,32,7,yearly,bank_transfer,0
2715,F,25,25,155.60431534585234,3987.885925574693,20,7,monthly,bank_transfer,0
2716,M,40,56,134.32229474226898,7599.897572341598,30,5,monthly,boleto,0
2717,M,52,7,154.0279959807314,991.41909619718,0,0,monthly,bank_transfer,1
2718,F,54,30,50.00197528343112,1484.2815740865578,0,2,monthly,boleto,1
2719,F,40,50,58.91629599264643,2970.849212206482,30,5,yearly,credit_card,0
2720,M,22,28,154.7693661313333,4308.831386832236,49,4,monthly,boleto,0
2721,F,18,34,170.43502219351558,5883.929091831548,31,1,monthly,credit_card,0
2722,F,42,21,157.65523563340918,3392.2287069417243,47,6,monthly,bank_transfer,0
2723,M,60,9,149.45183638303274,1304.270020384358,42,4,monthly,credit_card,0
2724,M,19,38,156.107399571734,5923.961182730605,14,7,monthly,credit_card,0
2725,F,64,55,160.93848886942487,8814.139181008884,5,5,yearly,bank_transfer,0
2726,F,53,31,158.6566247551354,4908.598945203888,27,3,yearly,boleto,0
2727,M,18,26,160.70127165325096,4166.961445517855,31,1,monthly,credit_card,0
2728,M,35,8,61.10295611227713,536.53654463556,38,1,yearly,boleto,0
2729,F,29,56,59.490732724193705,3287.0577993681554,26,5,yearly,boleto,0
2730,M,67,52,104.16799148441584,5285.898076941835,46,3,monthly,boleto,1
2731,F,46,54,129.13950718231933,6893.306233733503,42,7,monthly,credit_card,1
2732,F,34,22,164.39285808825915,3565.2277973063647,29,6,monthly,boleto,1
2733,F,32,37,100.20617281865188,3674.843814840266,27,2,monthly,bank_transfer,1
2734,M,47,26,91.26756149504521,2382.3153189019363,0,7,monthly,bank_transfer,1
2735,M,18,14,167.2172462177794,2287.051751772469,39,5,monthly,credit_card,0
2736,M,31,13,87.40052771809926,1075.6518308222937,34,8,yearly,bank_transfer,0
2737,F,26,23,173.1262065221695,3935.430379127293,44,9,monthly,bank_transfer,1
2738,M,50,33,76.57003245800578,2471.0283710562016,4,9,monthly,boleto,1
2739,M,52,8,103.92102843087153,803.6435402321899,7,1,yearly,bank_transfer,1
2740,M,42,42,110.16134141395855,4596.911969591505,33,5,monthly,credit_card,0
2741,M,25,28,94.92656709614643,2692.3967195407904,24,0,monthly,bank_transfer,1
2742,M,37,52,50.503537083051896,2576.7074590652173,29,8,monthly,boleto,0
2743,F,61,17,85.32638867318718,1432.6687760276936,21,7,monthly,credit_card,1
2744,F,28,4,100.64803383183106,375.3410013314858,32,2,monthly,boleto,1
2745,M,26,19,97.04373417899942,1884.2751982028672,32,6,monthly,boleto,0
2746,M,23,58,167.83332447158108,9726.618855550818,9,5,yearly,bank_transfer,0
2747,M,60,19,57.10516438047095,1137.532959398908,38,5,monthly,boleto,0
2748,F,24,42,108.34230494828611,4492.758299027776,24,5,yearly,bank_transfer,0
2749,M,48,50,55.62731833691619,2778.8975864240683,28,9,yearly,credit_card,0
2750,F,69,17,189.5971349193514,3194.356742777477,30,7,monthly,bank_transfer,0
2751,M,51,38,168.53141555466445,6342.891486182969,37,4,monthly,bank_transfer,1
2752,M,39,13,197.324239885702,2561.8395664648733,15,7,monthly,boleto,0
2753,F,28,22,186.52407975440278,4190.176142508622,0,1,monthly,credit_card,1
